0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,48,51,53,55,57,59,61,63,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,51,53,55,57,59,61,63,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,55,57,59,61,63,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,61,63,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,63,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,66,68,70,72,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,74,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,72,76,78,41,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,72,74,76,78,45,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,72,74,76,78,41,60,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,72,74,76,78,41,45,1,52
0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19,21,23,24,25,26,27,28,29,30,32,33,34,36,38,40,42,43,46,48,51,53,55,57,59,61,63,66,68,70,72,74,76,78,41,45,60,1
